CVE ID,GHIssue,CWE name,CVE severity,CPE dependency name ,CPE dependency version,Description,Related attacks,Availability,Confidentiality,Integrity,Access Control,Non-Repudiation,Other,Categories path
CVE-2023-26048,https://api.github.com/repos/h2oai/h2o-3/issues/16294,CWE-400,medium,eclipse:jetty,*,"Jetty is a java based web server and servlet engine. In affected versions servlets with multipart support (e.g. annotated with `@MultipartConfig`) that call `HttpServletRequest.getParameter()` or `HttpServletRequest.getParts()` may cause `OutOfMemoryError` when the client sends a multipart request with a part that has a name but no filename and very large content. This happens even with the default settings of `fileSizeThreshold=0` which should stream the whole part content to disk. An attacker client may send a large multipart request and cause the server to throw `OutOfMemoryError`. However, the server may be able to recover after the `OutOfMemoryError` and continue its service -- although it may take some time. This issue has been patched in versions 9.4.51, 10.0.14, and 11.0.14. Users are advised to upgrade. Users unable to upgrade may set the multipart parameter `maxRequestSize` which must be set to a non-negative value, so the whole multipart content is limited (although still read into memory).",Denial of Service (DoS),0,0,0,0,0,0,
CVE-2023-26159,https://api.github.com/repos/xorbitsai/inference/issues/1651,CWE-601,medium,follow-redirects:follow_redirects,*,"Versions of the package follow-redirects before 1.15.4 are vulnerable to Improper Input Validation due to the improper handling of URLs by the url.parse() function. When new URL() throws an error, it can be manipulated to misinterpret the hostname. An attacker could exploit this weakness to redirect traffic to a malicious site, potentially leading to information disclosure, phishing attacks, or other security breaches.",Information disclosure attack,0,0,0,0,0,0,
CVE-2023-26486,https://api.github.com/repos/gradio-app/gradio/issues/7537,CWE-79,medium,vega-functions_project:vega-functions,*,"Vega is a visualization grammar, a declarative format for creating, saving, and sharing interactive visualization designs. The Vega `scale` expression function has the ability to call arbitrary functions with a single controlled argument. The scale expression function passes a user supplied argument group to getScale, which is then used as if it were an internal context. The context.scales[name].value is accessed from group and called as a function back in scale. This can be exploited to escape the Vega expression sandbox in order to execute arbitrary JavaScript. This issue has been fixed in version 5.13.1.",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-26487,https://api.github.com/repos/gradio-app/gradio/issues/7537,CWE-79,medium,vega-functions_project:vega-functions,*,"Vega is a visualization grammar, a declarative format for creating, saving, and sharing interactive visualization designs.`lassoAppend' function accepts 3 arguments and internally invokes `push` function on the 1st argument specifying array consisting of 2nd and 3rd arguments as `push` call argument. The type of the 1st argument is supposed to be an array, but it's not enforced. This makes it possible to specify any object with a `push` function as the 1st argument, `push` function can be set to any function that can be access via `event.view` (no all such functions can be exploited due to invalid context or signature, but some can, e.g. `console.log`). The issue is that`lassoAppend` doesn't enforce proper types of its arguments. This issue opens various XSS vectors, but exact impact and severity depends on the environment (e.g. Core JS `setImmediate` polyfill basically allows `eval`-like functionality). This issue was patched in 5.23.0.
",Stored Cross-Site Scripting (XSS) attack,0,0,0,0,0,0,
CVE-2023-2650,https://api.github.com/repos/nmap/nmap/issues/2639,CWE-770,medium,openssl:openssl,*,"Issue summary: Processing some specially crafted ASN.1 object identifiers or
data containing them may be very slow.

Impact summary: Applications that use OBJ_obj2txt() directly, or use any of
the OpenSSL subsystems OCSP, PKCS7/SMIME, CMS, CMP/CRMF or TS with no message
size limit may experience notable to very long delays when processing those
messages, which may lead to a Denial of Service.

An OBJECT IDENTIFIER is composed of a series of numbers - sub-identifiers -
most of which have no size limit.  OBJ_obj2txt() may be used to translate
an ASN.1 OBJECT IDENTIFIER given in DER encoding form (using the OpenSSL
type ASN1_OBJECT) to its canonical numeric text form, which are the
sub-identifiers of the OBJECT IDENTIFIER in decimal form, separated by
periods.

When one of the sub-identifiers in the OBJECT IDENTIFIER is very large
(these are sizes that are seen as absurdly large, taking up tens or hundreds
of KiBs), the translation to a decimal number in text may take a very long
time.  The time complexity is O(n^2) with 'n' being the size of the
sub-identifiers in bytes (*).

With OpenSSL 3.0, support to fetch cryptographic algorithms using names /
identifiers in string form was introduced.  This includes using OBJECT
IDENTIFIERs in canonical numeric text form as identifiers for fetching
algorithms.

Such OBJECT IDENTIFIERs may be received through the ASN.1 structure
AlgorithmIdentifier, which is commonly used in multiple protocols to specify
what cryptographic algorithm should be used to sign or verify, encrypt or
decrypt, or digest passed data.

Applications that call OBJ_obj2txt() directly with untrusted data are
affected, with any version of OpenSSL.  If the use is for the mere purpose
of display, the severity is considered low.

In OpenSSL 3.0 and newer, this affects the subsystems OCSP, PKCS7/SMIME,
CMS, CMP/CRMF or TS.  It also impacts anything that processes X.509
certificates, including simple things like verifying its signature.

The impact on TLS is relatively low, because all versions of OpenSSL have a
100KiB limit on the peer's certificate chain.  Additionally, this only
impacts clients, or servers that have explicitly enabled client
authentication.

In OpenSSL 1.1.1 and 1.0.2, this only affects displaying diverse objects,
such as X.509 certificates.  This is assumed to not happen in such a way
that it would cause a Denial of Service, so these versions are considered
not affected by this issue in such a way that it would be cause for concern,
and the severity is therefore considered low.",Denial of Service (DoS),0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2023-29402,https://api.github.com/repos/argoproj/argo-workflows/issues/11538,CWE-94,critical,golang:go,*,"The go command may generate unexpected code at build time when using cgo. This may result in unexpected behavior when running a go program which uses cgo. This may occur when running an untrusted module which contains directories with newline characters in their names. Modules which are retrieved using the go command, i.e. via ""go get"", are not affected (modules retrieved using GOPATH-mode, i.e. GO111MODULE=off, may be affected).",Remote code execution (RCE) attack,0,0,0,0,0,0,
CVE-2023-29402,https://api.github.com/repos/SeldonIO/seldon-core/issues/5095,CWE-94,critical,golang:go,*,"The go command may generate unexpected code at build time when using cgo. This may result in unexpected behavior when running a go program which uses cgo. This may occur when running an untrusted module which contains directories with newline characters in their names. Modules which are retrieved using the go command, i.e. via ""go get"", are not affected (modules retrieved using GOPATH-mode, i.e. GO111MODULE=off, may be affected).",Remote code execution (RCE) attack,0,0,0,0,0,0,
CVE-2023-29403,https://api.github.com/repos/argoproj/argo-workflows/issues/11538,CWE-668,high,golang:go,*,"On Unix platforms, the Go runtime does not behave differently when a binary is run with the setuid/setgid bits. This can be dangerous in certain cases, such as when dumping memory state, or assuming the status of standard i/o file descriptors. If a setuid/setgid binary is executed with standard I/O file descriptors closed, opening any files can result in unexpected content being read or written with elevated privileges. Similarly, if a setuid/setgid program is terminated, either via panic or signal, it may leak the contents of its registers.",Privilege escalation attack,0,1,1,1,0,0,"Confidentiality, Integrity, Access Control"
CVE-2023-29404,https://api.github.com/repos/argoproj/argo-workflows/issues/11538,CWE-94,critical,golang:go,*,"The go command may execute arbitrary code at build time when using cgo. This may occur when running ""go get"" on a malicious module, or when running any other command which builds untrusted code. This is can by triggered by linker flags, specified via a ""#cgo LDFLAGS"" directive. The arguments for a number of flags which are non-optional are incorrectly considered optional, allowing disallowed flags to be smuggled through the LDFLAGS sanitization. This affects usage of both the gc and gccgo compilers.",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-29404,https://api.github.com/repos/SeldonIO/seldon-core/issues/5095,CWE-94,critical,golang:go,*,"The go command may execute arbitrary code at build time when using cgo. This may occur when running ""go get"" on a malicious module, or when running any other command which builds untrusted code. This is can by triggered by linker flags, specified via a ""#cgo LDFLAGS"" directive. The arguments for a number of flags which are non-optional are incorrectly considered optional, allowing disallowed flags to be smuggled through the LDFLAGS sanitization. This affects usage of both the gc and gccgo compilers.",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-29405,https://api.github.com/repos/argoproj/argo-workflows/issues/11538,CWE-74,critical,golang:go,*,"The go command may execute arbitrary code at build time when using cgo. This may occur when running ""go get"" on a malicious module, or when running any other command which builds untrusted code. This is can by triggered by linker flags, specified via a ""#cgo LDFLAGS"" directive. Flags containing embedded spaces are mishandled, allowing disallowed flags to be smuggled through the LDFLAGS sanitization by including them in the argument of another flag. This only affects usage of the gccgo compiler.",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-29405,https://api.github.com/repos/SeldonIO/seldon-core/issues/5095,CWE-74,critical,golang:go,*,"The go command may execute arbitrary code at build time when using cgo. This may occur when running ""go get"" on a malicious module, or when running any other command which builds untrusted code. This is can by triggered by linker flags, specified via a ""#cgo LDFLAGS"" directive. Flags containing embedded spaces are mishandled, allowing disallowed flags to be smuggled through the LDFLAGS sanitization by including them in the argument of another flag. This only affects usage of the gccgo compiler.",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-29406,https://api.github.com/repos/argoproj/argo-workflows/issues/11538,CWE-436,medium,golang:go,*,"The HTTP/1 client does not fully validate the contents of the Host header. A maliciously crafted Host header can inject additional headers or entire requests. With fix, the HTTP/1 client now refuses to send requests containing an invalid Request.Host or Request.URL.Host value.",Improper Input Validation,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2023-30798,https://api.github.com/repos/Lightning-AI/pytorch-lightning/issues/17563,CWE-400,high,encode:starlette,*,There MultipartParser usage in Encode's Starlette python framework before versions 0.25.0 allows an unauthenticated and remote attacker to specify any number of form fields or files which can cause excessive memory usage resulting in denial of service of the HTTP service.,"Denial of Service (DoS), Remote code execution (RCE) attack",1,1,0,1,0,0,"Availability, Confidentiality, Access Control"
CVE-2023-32681,https://api.github.com/repos/ydataai/ydata-profiling/issues/1340,CWE-200,medium,python:requests,*,"Requests is a HTTP library. Since Requests 2.3.0, Requests has been leaking Proxy-Authorization headers to destination servers when redirected to an HTTPS endpoint. This is a product of how we use `rebuild_proxies` to reattach the `Proxy-Authorization` header to requests. For HTTP connections sent through the tunnel, the proxy will identify the header in the request itself and remove it prior to forwarding to the destination server. However when sent over HTTPS, the `Proxy-Authorization` header must be sent in the CONNECT request as the proxy has no visibility into the tunneled request. This results in Requests forwarding proxy credentials to the destination server unintentionally, allowing a malicious actor to potentially exfiltrate sensitive information. This issue has been patched in version 2.31.0.

",Information disclosure attack,0,0,1,0,0,0,Integrity
CVE-2023-32731,https://api.github.com/repos/ray-project/ray/issues/37398,NVD-CWE-Other,high,grpc:grpc,*,"When gRPC HTTP2 stack raised a header size exceeded error, it skipped parsing the rest of the HPACK frame. This caused any HPACK table mutations to also be skipped, resulting in a desynchronization of HPACK tables between sender and receiver. If leveraged, say, between a proxy and a backend, this could lead to requests from the proxy being interpreted as containing headers from different proxy clients - leading to an information leak that can be used for privilege escalation or data exfiltration. We recommend upgrading beyond the commit contained in  https://github.com/grpc/grpc/pull/33005 https://github.com/grpc/grpc/pull/33005 
","Privilege escalation attack,  RPC attack ",0,1,1,1,0,0,"Confidentiality, Integrity, Access Control"
CVE-2023-33953,https://api.github.com/repos/kserve/kserve/issues/3157,CWE-770,high,grpc:grpc,*,"gRPC contains a vulnerability that allows hpack table accounting errors could lead to unwanted disconnects between clients and servers in exceptional cases/ Three vectors were found that allow the following DOS attacks:

- Unbounded memory buffering in the HPACK parser
- Unbounded CPU consumption in the HPACK parser

The unbounded CPU consumption is down to a copy that occurred per-input-block in the parser, and because that could be unbounded due to the memory copy bug we end up with an O(n^2) parsing loop, with n selected by the client.

The unbounded memory buffering bugs:

- The header size limit check was behind the string reading code, so we needed to first buffer up to a 4 gigabyte string before rejecting it as longer than 8 or 16kb.
- HPACK varints have an encoding quirk whereby an infinite number of 0’s can be added at the start of an integer. gRPC’s hpack parser needed to read all of them before concluding a parse.
- gRPC’s metadata overflow check was performed per frame, so that the following sequence of frames could cause infinite buffering: HEADERS: containing a: 1 CONTINUATION: containing a: 2 CONTINUATION: containing a: 3 etc…", RPC attack ,0,0,0,0,0,0,
CVE-2023-3696,https://api.github.com/repos/guess-js/guess/issues/572,CWE-1321,critical,mongoosejs:mongoose,*,Prototype Pollution in GitHub repository automattic/mongoose prior to 7.3.4.,Prototype Pollution attack,0,0,0,0,0,0,
CVE-2023-37276,https://api.github.com/repos/kserve/kserve/issues/3157,CWE-444,high,aiohttp:aiohttp,*,"aiohttp is an asynchronous HTTP client/server framework for asyncio and Python. aiohttp v3.8.4 and earlier are bundled with llhttp v6.0.6. Vulnerable code is used by aiohttp for its HTTP request parser when available which is the default case when installing from a wheel. This vulnerability only affects users of aiohttp as an HTTP server (ie `aiohttp.Application`), you are not affected by this vulnerability if you are using aiohttp as an HTTP client library (ie `aiohttp.ClientSession`). Sending a crafted HTTP request will cause the server to misinterpret one of the HTTP header values leading to HTTP request smuggling. This issue has been addressed in version 3.8.5. Users are advised to upgrade. Users unable to upgrade can reinstall aiohttp using `AIOHTTP_NO_EXTENSIONS=1` as an environment variable to disable the llhttp HTTP request parser implementation. The pure Python implementation isn't vulnerable.",HTTP Request Smuggling Attack,0,0,0,0,0,0,
CVE-2023-37276,https://api.github.com/repos/mlrun/mlrun/issues/4886,CWE-444,high,aiohttp:aiohttp,*,"aiohttp is an asynchronous HTTP client/server framework for asyncio and Python. aiohttp v3.8.4 and earlier are bundled with llhttp v6.0.6. Vulnerable code is used by aiohttp for its HTTP request parser when available which is the default case when installing from a wheel. This vulnerability only affects users of aiohttp as an HTTP server (ie `aiohttp.Application`), you are not affected by this vulnerability if you are using aiohttp as an HTTP client library (ie `aiohttp.ClientSession`). Sending a crafted HTTP request will cause the server to misinterpret one of the HTTP header values leading to HTTP request smuggling. This issue has been addressed in version 3.8.5. Users are advised to upgrade. Users unable to upgrade can reinstall aiohttp using `AIOHTTP_NO_EXTENSIONS=1` as an environment variable to disable the llhttp HTTP request parser implementation. The pure Python implementation isn't vulnerable.",HTTP Request Smuggling Attack,0,0,0,0,0,0,
CVE-2023-37920,https://api.github.com/repos/kserve/kserve/issues/3157,CWE-345,critical,kennethreitz:certifi,*,"Certifi is a curated collection of Root Certificates for validating the trustworthiness of SSL certificates while verifying the identity of TLS hosts. Certifi prior to version 2023.07.22 recognizes ""e-Tugra"" root certificates. e-Tugra's root certificates were subject to an investigation prompted by reporting of security issues in their systems. Certifi 2023.07.22 removes root certificates from ""e-Tugra"" from the root store.",Information disclosure attack,0,0,0,0,0,0,
CVE-2023-38325,https://api.github.com/repos/kserve/kserve/issues/3157,CWE-295,high,cryptography_project:cryptography,*,The cryptography package before 41.0.2 for Python mishandles SSH certificates that have critical options.,Improper Input Validation,0,0,0,0,0,0,
CVE-2023-38674,https://api.github.com/repos/kserve/kserve/issues/3441,CWE-369,high,paddlepaddle:paddlepaddle,*,"FPE in paddle.nanmedian in PaddlePaddle before 2.6.0. This flaw can cause a runtime crash and a denial of service.



",Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2023-38676,https://api.github.com/repos/kserve/kserve/issues/3441,CWE-476,high,paddlepaddle:paddlepaddle,*,"Nullptr in paddle.dot in PaddlePaddle before 2.6.0. This flaw can cause a runtime crash and a denial of service.



",Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2023-38677,https://api.github.com/repos/kserve/kserve/issues/3441,CWE-369,high,paddlepaddle:paddlepaddle,*,"FPE in paddle.linalg.eig in PaddlePaddle before 2.6.0. This flaw can cause a runtime crash and a denial of service.



",Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2023-38678,https://api.github.com/repos/kserve/kserve/issues/3441,CWE-125,high,paddlepaddle:paddlepaddle,*,"OOB access in paddle.mode in PaddlePaddle before 2.6.0. This flaw can cause a runtime crash and a denial of service.



",Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2023-40167,https://api.github.com/repos/h2oai/h2o-3/issues/16298,CWE-130,medium,eclipse:jetty,12.0.0,"Jetty is a Java based web server and servlet engine. Prior to versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1, Jetty accepts the `+` character proceeding the content-length value in a HTTP/1 header field.  This is more permissive than allowed by the RFC and other servers routinely reject such requests with 400 responses.  There is no known exploit scenario, but it is conceivable that request smuggling could result if jetty is used in combination with a server that does not close the connection after sending such a 400 response. Versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1 contain a patch for this issue. There is no workaround as there is no known exploit scenario.",Improper Input Validation,0,0,0,0,0,0,
CVE-2023-40167,https://api.github.com/repos/h2oai/h2o-3/issues/16294,CWE-130,medium,eclipse:jetty,12.0.0,"Jetty is a Java based web server and servlet engine. Prior to versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1, Jetty accepts the `+` character proceeding the content-length value in a HTTP/1 header field.  This is more permissive than allowed by the RFC and other servers routinely reject such requests with 400 responses.  There is no known exploit scenario, but it is conceivable that request smuggling could result if jetty is used in combination with a server that does not close the connection after sending such a 400 response. Versions 9.4.52, 10.0.16, 11.0.16, and 12.0.1 contain a patch for this issue. There is no workaround as there is no known exploit scenario.",Improper Input Validation,0,0,0,0,0,0,
CVE-2023-40267,https://api.github.com/repos/kedro-org/kedro/issues/4005,NVD-CWE-noinfo,critical,gitpython_project:gitpython,*,GitPython before 3.1.32 does not block insecure non-multi options in clone and clone_from. NOTE: this issue exists because of an incomplete fix for CVE-2022-24439.,Improper Input Validation,0,0,0,0,0,0,
CVE-2023-41900,https://api.github.com/repos/h2oai/h2o-3/issues/16298,CWE-287,medium,eclipse:jetty,*,"Jetty is a Java based web server and servlet engine. Versions 9.4.21 through 9.4.51, 10.0.15, and 11.0.15 are vulnerable to weak authentication. If a Jetty `OpenIdAuthenticator` uses the optional nested `LoginService`, and that `LoginService` decides to revoke an already authenticated user, then the current request will still treat the user as authenticated. The authentication is then cleared from the session and subsequent requests will not be treated as authenticated. So a request on a previously authenticated session could be allowed to bypass authentication after it had been rejected by the `LoginService`. This impacts usages of the jetty-openid which have configured a nested `LoginService` and where that `LoginService` will is capable of rejecting previously authenticated users. Versions 9.4.52, 10.0.16, and 11.0.16 have a patch for this issue.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2023-41900,https://api.github.com/repos/h2oai/h2o-3/issues/16294,CWE-287,medium,eclipse:jetty,*,"Jetty is a Java based web server and servlet engine. Versions 9.4.21 through 9.4.51, 10.0.15, and 11.0.15 are vulnerable to weak authentication. If a Jetty `OpenIdAuthenticator` uses the optional nested `LoginService`, and that `LoginService` decides to revoke an already authenticated user, then the current request will still treat the user as authenticated. The authentication is then cleared from the session and subsequent requests will not be treated as authenticated. So a request on a previously authenticated session could be allowed to bypass authentication after it had been rejected by the `LoginService`. This impacts usages of the jetty-openid which have configured a nested `LoginService` and where that `LoginService` will is capable of rejecting previously authenticated users. Versions 9.4.52, 10.0.16, and 11.0.16 have a patch for this issue.",Bypass authentication attack,0,1,0,1,0,0,"Confidentiality, Access Control"
CVE-2023-43804,https://api.github.com/repos/capitalone/DataProfiler/issues/1049,CWE-200,high,python:urllib3,*,"urllib3 is a user-friendly HTTP client library for Python. urllib3 doesn't treat the `Cookie` HTTP header special or provide any helpers for managing cookies over HTTP, that is the responsibility of the user. However, it is possible for a user to specify a `Cookie` header and unknowingly leak information via HTTP redirects to a different origin if that user doesn't disable redirects explicitly. This issue has been patched in urllib3 version 1.26.17 or 2.0.5.",Information disclosure attack,0,0,0,0,0,0,
CVE-2023-44270,https://api.github.com/repos/gradio-app/gradio/issues/7536,CWE-74,medium,postcss:postcss,*,"An issue was discovered in PostCSS before 8.4.31. The vulnerability affects linters using PostCSS to parse external untrusted CSS. An attacker can prepare CSS in such a way that it will contains parts parsed by PostCSS as a CSS comment. After processing by PostCSS, it will be included in the PostCSS output in CSS nodes (rules, properties) despite being included in a comment.",An issue was discovered in PostCSS before 8.4.31. The  attack,0,0,0,0,0,0,
CVE-2023-44271,https://api.github.com/repos/kserve/kserve/issues/3441,CWE-770,high,python:pillow,*,"An issue was discovered in Pillow before 10.0.0. It is a Denial of Service that uncontrollably allocates memory to process a given task, potentially causing a service to crash by having it run out of memory. This occurs for truetype in ImageFont when textlength in an ImageDraw instance operates on a long text argument.",Denial of Service (DoS),0,0,0,0,0,0,
CVE-2023-44487,https://api.github.com/repos/h2oai/h2o-3/issues/16298,NVD-CWE-noinfo,high,ietf:http,2.0,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2023-44487,https://api.github.com/repos/h2oai/h2o-3/issues/16294,NVD-CWE-noinfo,high,ietf:http,2.0,"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",Denial of Service (DoS),1,0,0,0,0,0,Availability
CVE-2023-45133,https://api.github.com/repos/xorbitsai/inference/issues/1651,CWE-697,high,debian:debian_linux,10.0,"Babel is a compiler for writingJavaScript. In `@babel/traverse` prior to versions 7.23.2 and 8.0.0-alpha.4 and all versions of `babel-traverse`, using Babel to compile code that was specifically crafted by an attacker can lead to arbitrary code execution during compilation, when using plugins that rely on the `path.evaluate()`or `path.evaluateTruthy()` internal Babel methods. Known affected plugins are `@babel/plugin-transform-runtime`; `@babel/preset-env` when using its `useBuiltIns` option; and any ""polyfill provider"" plugin that depends on `@babel/helper-define-polyfill-provider`, such as `babel-plugin-polyfill-corejs3`, `babel-plugin-polyfill-corejs2`, `babel-plugin-polyfill-es-shims`, `babel-plugin-polyfill-regenerator`. No other plugins under the `@babel/` namespace are impacted, but third-party plugins might be. Users that only compile trusted code are not impacted. The vulnerability has been fixed in `@babel/traverse@7.23.2` and `@babel/traverse@8.0.0-alpha.4`. Those who cannot upgrade `@babel/traverse` and are using one of the affected packages mentioned above should upgrade them to their latest version to avoid triggering the vulnerable code path in affected `@babel/traverse` versions: `@babel/plugin-transform-runtime` v7.23.2, `@babel/preset-env` v7.23.2, `@babel/helper-define-polyfill-provider` v0.4.3, `babel-plugin-polyfill-corejs2` v0.4.6, `babel-plugin-polyfill-corejs3` v0.8.5, `babel-plugin-polyfill-es-shims` v0.10.0, `babel-plugin-polyfill-regenerator` v0.5.3.",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-45142,https://api.github.com/repos/kserve/kserve/issues/3361,CWE-770,high,opentelemetry:opentelemetry,*,"OpenTelemetry-Go Contrib is a collection of third-party packages for OpenTelemetry-Go. A handler wrapper out of the box adds labels `http.user_agent` and `http.method` that have unbound cardinality. It leads to the server's potential memory exhaustion when many malicious requests are sent to it. HTTP header User-Agent or HTTP method for requests can be easily set by an attacker to be random and long. The library internally uses `httpconv.ServerRequest` that records every value for HTTP `method` and `User-Agent`. In order to be affected, a program has to use the `otelhttp.NewHandler` wrapper and not filter any unknown HTTP methods or User agents on the level of CDN, LB, previous middleware, etc. Version 0.44.0 fixed this issue when the values collected for attribute `http.request.method` were changed to be restricted to a set of well-known values and other high cardinality attributes were removed. As a workaround to stop being affected, `otelhttp.WithFilter()` can be used, but it requires manual careful configuration to not log certain requests entirely. For convenience and safe usage of this library, it should by default mark with the label `unknown` non-standard HTTP methods and User agents to show that such requests were made but do not increase cardinality. In case someone wants to stay with the current behavior, library API should allow to enable it.",Denial of Service (DoS),0,0,0,0,0,0,
CVE-2023-45803,https://api.github.com/repos/capitalone/DataProfiler/issues/1049,CWE-200,medium,python:urllib3,*,"urllib3 is a user-friendly HTTP client library for Python. urllib3 previously wouldn't remove the HTTP request body when an HTTP redirect response using status 301, 302, or 303 after the request had its method changed from one that could accept a request body (like `POST`) to `GET` as is required by HTTP RFCs. Although this behavior is not specified in the section for redirects, it can be inferred by piecing together information from different sections and we have observed the behavior in other major HTTP client implementations like curl and web browsers. Because the vulnerability requires a previously trusted service to become compromised in order to have an impact on confidentiality we believe the exploitability of this vulnerability is low. Additionally, many users aren't putting sensitive data in HTTP request bodies, if this is the case then this vulnerability isn't exploitable. Both of the following conditions must be true to be affected by this vulnerability: 1. Using urllib3 and submitting sensitive information in the HTTP request body (such as form data or JSON) and 2. The origin service is compromised and starts redirecting using 301, 302, or 303 to a malicious peer or the redirected-to service becomes compromised. This issue has been addressed in versions 1.26.18 and 2.0.7 and users are advised to update to resolve this issue. Users unable to update should disable redirects for services that aren't expecting to respond with redirects with `redirects=False` and disable automatic redirects with `redirects=False` and handle 301, 302, and 303 redirects manually by stripping the HTTP request body.
",Information disclosure attack,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-46218,https://api.github.com/repos/tensorflow/tensorflow/issues/69799,NVD-CWE-noinfo,medium,haxx:curl,*,"This flaw allows a malicious HTTP server to set ""super cookies"" in curl that
are then passed back to more origins than what is otherwise allowed or
possible. This allows a site to set cookies that then would get sent to
different and unrelated sites and domains.

It could do this by exploiting a mixed case flaw in curl's function that
verifies a given cookie domain against the Public Suffix List (PSL). For
example a cookie could be set with `domain=co.UK` when the URL used a lower
case hostname `curl.co.uk`, even though `co.uk` is listed as a PSL domain.
",Bypass authentication attack,0,0,0,0,0,0,
CVE-2023-46219,https://api.github.com/repos/tensorflow/tensorflow/issues/69799,CWE-311,medium,haxx:curl,*,"When saving HSTS data to an excessively long file name, curl could end up
removing all contents, making subsequent requests using that file unaware of
the HSTS status they should otherwise use.
",Resource Management,0,0,0,0,0,0,
CVE-2023-47248,https://api.github.com/repos/ray-project/ray/issues/41314,CWE-502,critical,apache:pyarrow,*,"Deserialization of untrusted data in IPC and Parquet readers in PyArrow versions 0.14.0 to 14.0.0 allows arbitrary code execution. An application is vulnerable if it reads Arrow IPC, Feather or Parquet data from untrusted sources (for example user-supplied input files).

This vulnerability only affects PyArrow, not other Apache Arrow implementations or bindings.

It is recommended that users of PyArrow upgrade to 14.0.1. Similarly, it is recommended that downstream libraries upgrade their dependency requirements to PyArrow 14.0.1 or later. PyPI packages are already available, and we hope that conda-forge packages will be available soon.

If it is not possible to upgrade, we provide a separate package `pyarrow-hotfix` that disables the vulnerability on older PyArrow versions. See  https://pypi.org/project/pyarrow-hotfix/  for instructions.

",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-47248,https://api.github.com/repos/huggingface/datasets/issues/6404,CWE-502,critical,apache:pyarrow,*,"Deserialization of untrusted data in IPC and Parquet readers in PyArrow versions 0.14.0 to 14.0.0 allows arbitrary code execution. An application is vulnerable if it reads Arrow IPC, Feather or Parquet data from untrusted sources (for example user-supplied input files).

This vulnerability only affects PyArrow, not other Apache Arrow implementations or bindings.

It is recommended that users of PyArrow upgrade to 14.0.1. Similarly, it is recommended that downstream libraries upgrade their dependency requirements to PyArrow 14.0.1 or later. PyPI packages are already available, and we hope that conda-forge packages will be available soon.

If it is not possible to upgrade, we provide a separate package `pyarrow-hotfix` that disables the vulnerability on older PyArrow versions. See  https://pypi.org/project/pyarrow-hotfix/  for instructions.

",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2023-47248,https://api.github.com/repos/kedro-org/kedro/issues/3367,CWE-502,critical,apache:pyarrow,*,"Deserialization of untrusted data in IPC and Parquet readers in PyArrow versions 0.14.0 to 14.0.0 allows arbitrary code execution. An application is vulnerable if it reads Arrow IPC, Feather or Parquet data from untrusted sources (for example user-supplied input files).

This vulnerability only affects PyArrow, not other Apache Arrow implementations or bindings.

It is recommended that users of PyArrow upgrade to 14.0.1. Similarly, it is recommended that downstream libraries upgrade their dependency requirements to PyArrow 14.0.1 or later. PyPI packages are already available, and we hope that conda-forge packages will be available soon.

If it is not possible to upgrade, we provide a separate package `pyarrow-hotfix` that disables the vulnerability on older PyArrow versions. See  https://pypi.org/project/pyarrow-hotfix/  for instructions.

",Arbitrary code attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
